Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy.1,SVD Entropy,Subject
C3,cA5,0.6791836312543342,0.7471171500049312,0.0074991521323124,1.6634032752299952,-2.3552344048393796e-16,1.4710579527783492,2.562962284370122,1.6634032752299952,1.4148732050715245,22
C3,cD1,0.3334472256580703,0.3176289198855276,0.0105453677107399,1.814215266172433,4.876301270895267e-15,1.9511024084819129,2.5410525669167274,1.814215266172433,1.432956228925703,22
C3,cD2,0.4863923688744413,0.4837573649840167,0.0004918127348928,2.110532148380349,1.4584588213173272e-15,2.187623768681293,2.5751092999866496,2.1105321483803485,1.5648925415131307,22
C3,cD3,0.4492772794187256,0.4690924789559393,0.0003563274036757,2.1440209250096696,7.493477039749235e-16,2.140920129497512,2.58182275873554,2.144020925009669,1.5734302343895197,22
C3,cD4,0.467151935431414,0.4796801635563406,0.0005218216867154,2.16328963584276,-1.8023337434318268e-17,2.048469493118925,2.5817460786837243,2.16328963584276,1.5784800695234749,22
C3,cD5,0.4000993788366778,0.4888972705833227,0.0016343434651689,2.1395530956471864,8.044315214859845e-16,1.8575690732808043,2.5839018080170435,2.1395530956471864,1.5783229592391737,22
PO3,cA5,0.3866840904888773,0.8115366760547605,0.009749270940231,1.627552419472877,-2.3279949851539326e-16,1.4747035381930642,2.560160063410592,1.627552419472877,1.407970501331107,22
PO3,cD1,0.3188194146331864,0.2858789275444698,0.0104041188676779,1.8032408762774923,-1.6188175353175506e-15,1.9322110216161308,2.5368509297303463,1.8032408762774927,1.4275734191501448,22
PO3,cD2,0.4191806175975283,0.4447848196656881,0.0004517237345373,2.0873182832193904,5.918898422152736e-16,2.1614152063615863,2.569754529648004,2.0873182832193904,1.5507156766621155,22
PO3,cD3,0.4604514613171668,0.4820183292560008,0.0004675200491237,2.131951028552934,8.814401387350603e-16,2.145696469645487,2.582275344249587,2.131951028552934,1.5808621845372584,22
PO3,cD4,0.4313672612238186,0.4389507230782936,0.0037270545959471,2.050552500615933,1.1512582297312948e-16,1.9615790847746213,2.5767453729818355,2.050552500615933,1.5550806448157737,22
PO3,cD5,0.3792134458010829,0.376584238819877,0.0040117177096279,1.9212769397000595,8.6186662437696215e-16,1.7498020940654442,2.580423180984119,1.9212769397000595,1.5582470246881317,22
P4,cA5,0.3937879788782419,0.8581179628321494,0.0116060677475816,1.712318867492571,-1.9248643561453822e-16,1.4998161251766478,2.512401678091647,1.712318867492571,1.413327465921045,22
P4,cD1,0.3498717630177942,0.3042033186682609,0.0099671570571154,1.8417399646398285,1.3163782299938286e-15,1.967188520575688,2.543108134420035,1.8417399646398285,1.4389323375950749,22
P4,cD2,0.454364406920106,0.4568699625991943,0.000818582014604,2.106600642381069,8.541088646064879e-16,2.176950232575308,2.5711798116036992,2.106600642381069,1.5566281867180627,22
P4,cD3,0.4787264338819841,0.4828721101816071,-0.0002536195697207,2.177663834368224,9.653359054961249e-16,2.1469292503425006,2.579105093584002,2.177663834368224,1.5768831527531784,22
P4,cD4,0.4116528356280836,0.4573138320947103,-0.0004995519464667,2.151852060977994,9.895126292937044e-17,2.037640745772265,2.581531636036635,2.151852060977994,1.5709606541206322,22
P4,cD5,0.3872296062921009,0.444923128525181,0.0039915084838866,2.086357633378209,9.648889029507137e-16,1.8464258901132584,2.5828562370811072,2.086357633378209,1.5737954774231298,22
Fp1,cA5,0.6271668726163512,0.799789902801086,0.0220725614945968,1.5059092346213665,9.815886636396146e-16,1.4032310247577389,2.583620357313145,1.5059092346213665,1.469472687325035,23
Fp1,cD1,0.3137183207115773,0.2538948148109832,0.001970788204308,1.5722229769800942,-2.0816928860520406e-16,1.7308541235682977,2.531300278582867,1.5722229769800942,1.4007255661926103,23
Fp1,cD2,0.4563373477854565,0.4411217329023533,0.0002970204208833,1.92824251860246,-9.38667192877725e-16,2.024701871359145,2.574624377075975,1.92824251860246,1.556599611615658,23
Fp1,cD3,0.4797901562255663,0.5157063886170018,-5.205327814321665e-05,2.006374171306438,-8.199252903025656e-16,2.022411124578711,2.583059870626778,2.0063741713064385,1.5838989954559095,23
Fp1,cD4,0.4239828815615027,0.4181083589805779,0.0031761342828923,2.055858569759123,-3.0919828346599606e-16,1.982625542952949,2.574268665616754,2.055858569759123,1.5578859636548288,23
Fp1,cD5,0.3482372309056698,0.3512588060082091,0.019773876750386,1.773929406616154,5.898253564312345e-16,1.678085677443324,2.495136563450872,1.773929406616154,1.4234647128822342,23
Fp2,cA5,0.651065896445302,0.8604821740093136,0.004689837155277,1.3990213771213629,-1.5905053793719276e-15,1.347477808190845,2.58261118213131,1.3990213771213629,1.4211099395439375,23
Fp2,cD1,0.3230703684808044,0.2783359671255233,0.0130123918706716,1.6933117512108755,3.1314109897472402e-15,1.841631807836588,2.5379745188539187,1.6933117512108755,1.40834285652998,23
Fp2,cD2,0.4467115259796688,0.442626623760372,0.0036985310641199,2.0206848309979057,9.732520871436338e-17,2.113237034748188,2.570811477684784,2.0206848309979057,1.549122986554195,23
Fp2,cD3,0.4909772030672287,0.5021490866354791,-0.0011156891331528,2.0918310806919287,2.66398652645674e-15,2.099974565010473,2.583594135779693,2.0918310806919287,1.5800106245453116,23
Fp2,cD4,0.4291300370977298,0.4127408588949491,0.0041195089166814,2.0780642363890367,-2.2976802978792608e-17,1.9879410317250807,2.574988698026877,2.0780642363890367,1.5479422548598754,23
Fp2,cD5,0.3402618337921306,0.3414969845282556,0.0300828627177646,1.807929123629984,9.48859687329842e-16,1.702120669265092,2.4950528575310447,1.807929123629984,1.4368668352394676,23
F4,cA5,0.5702466007906013,0.7416010408675324,0.0200412863222981,1.9537092041208068,-4.06924017370022e-16,1.5771270023378523,2.573570886929596,1.9537092041208068,1.4949394835952756,23
F4,cD1,0.3034896936473574,0.2767265303275328,0.0019686092029913,1.6444537128271814,-4.012691841747412e-15,1.8285891149188016,2.5295713833726765,1.6444537128271814,1.388031853602572,23
F4,cD2,0.4489746509396829,0.4411917403200067,2.1992307720575484e-05,2.0129159973996766,-1.60041182471102e-17,2.133054439117336,2.575658358363349,2.0129159973996766,1.555625895878499,23
F4,cD3,0.5128250476905567,0.5493521572562174,0.0002762418804745,2.0862910382251343,-1.011981250002389e-15,2.1137946036059443,2.583525697254642,2.0862910382251347,1.5829853985071165,23
F4,cD4,0.4146302003829406,0.41730581511844,0.0006966735377452,2.0765226810595228,1.646482052698903e-15,1.997396298376798,2.569438503784657,2.0765226810595228,1.547992564071483,23
F4,cD5,0.3948379560252717,0.3943094284345843,0.0307406244014156,1.9533025508806416,-3.9592840956761567e-16,1.7922756931941377,2.523808620520392,1.9533025508806416,1.487210463709108,23
C3,cA5,0.45245841676379,0.6871847413167161,0.0112206185614318,2.00524694068732,-5.294954308308869e-16,1.5840997136307378,2.578987700098371,2.00524694068732,1.546325490835307,23
C3,cD1,0.3191689443259926,0.3097424500691029,0.0055339206348765,1.666565456594758,-4.366868561050607e-15,1.827732897746568,2.5390525247704527,1.666565456594758,1.4091493891276088,23
C3,cD2,0.4417238152956959,0.4438475972037647,-0.0004154320919154,1.95656048632932,-1.1380070184610265e-15,2.072094974099397,2.573547228985956,1.95656048632932,1.5566380489103082,23
C3,cD3,0.4766054922316713,0.4930117111348581,0.0008039879076407,1.9846420715122144,9.486085534955372e-16,2.0186886347430617,2.582156164174936,1.9846420715122144,1.5832069623105978,23
C3,cD4,0.4235234333701622,0.4233099334985107,0.0016111662893584,1.963066774018484,-7.029057300553484e-16,1.931153305229128,2.566326855596108,1.963066774018484,1.5442891313523992,23
C3,cD5,0.4296876947329513,0.4213511104266502,0.0184573184002889,1.893600460950425,2.189104243406685e-15,1.7631937192483518,2.5175004191027384,1.893600460950425,1.4671824770518191,23
C4,cA5,0.4407866030033301,0.5943419928383145,0.0104034530532947,2.099761064604053,-5.936971751046648e-16,1.614143002164429,2.58035364162557,2.099761064604053,1.564423570139645,23
C4,cD1,0.2454965682662795,0.1725704144731541,0.0060184218666768,1.3985419254866245,0.0006704313050267,1.693899733218811,2.534629520063317,1.3985419254866247,1.392881139641695,23
C4,cD2,0.401130791398299,0.3794872744020442,0.0043182373046872,1.557206624276671,0.0007553704430729,1.947752329314933,2.554951358763568,1.557206624276671,1.5007227252300162,23
C4,cD3,0.4953788281447215,0.5202266284541368,0.0039452119307086,1.7940674065049953,0.0005776006419793,2.071484641292421,2.575707910995079,1.7940674065049953,1.5841285843694697,23
C4,cD4,0.4875536499578455,0.524933236250529,0.0006362626046841,2.073174423430354,4.359699642529556e-16,2.0150668066826203,2.571301644385555,2.073174423430354,1.5771846680877433,23
C4,cD5,0.4519299977573084,0.4715456049559698,0.0202782137410624,1.9642136053364108,7.156194151986824e-16,1.7806842262827542,2.522614475392272,1.9642136053364108,1.4976826409746875,23
PO3,cA5,0.3387575527134511,0.55523520573059,0.0174753377725792,2.050789779875789,-3.416676902298396e-16,1.589382176163169,2.5826484945330823,2.050789779875789,1.545034094448042,23
PO3,cD1,0.3004008905734072,0.2750056716830452,0.0047192053361373,1.7139169463560429,-4.415003715560773e-15,1.8729179399360945,2.534507139353355,1.7139169463560429,1.4075980482014752,23
PO3,cD2,0.4527965863204442,0.4554585359336107,-0.0001307053999469,2.071205567731856,-1.1371464201060276e-15,2.165409961897172,2.57366368810273,2.071205567731855,1.561349861790302,23
PO3,cD3,0.4948575787540502,0.5229003033207126,0.0029535376148299,2.1416121884253823,-6.691168891970275e-16,2.141458413860607,2.582935657830189,2.1416121884253827,1.5808676178035117,23
PO3,cD4,0.4100136856056238,0.3884448568020511,0.0088150678476811,2.0409599969349657,5.2479139855759186e-17,1.976875982676079,2.5691667417632704,2.0409599969349657,1.5255597595497037,23
PO3,cD5,0.3583210794740872,0.3206915459014176,0.0132331914835046,1.8138761902330416,7.681174480485781e-16,1.7111522208754053,2.5212577016703497,1.8138761902330416,1.4278860791540515,23
P4,cA5,0.304061019846938,0.7018149096178377,0.0349831104278566,2.023068351075361,-4.821338274329214e-16,1.5731605642239028,2.555807639948791,2.023068351075361,1.5530640871733723,23
P4,cD1,0.2615000682144799,0.2329206351831614,0.0059517773714929,1.621813273910656,2.446334003237708e-15,1.7940205011927146,2.536052131996988,1.6218132739106554,1.3925870689418065,23
P4,cD2,0.4167536371936172,0.3957422158756185,0.0037814747203479,1.9307255921316333,-1.137508438777561e-15,2.0713708469935748,2.559013006334941,1.9307255921316333,1.5163654853819477,23
P4,cD3,0.5216475295497778,0.5210034447811874,0.0087832274309884,2.131221259487297,9.366779095507317e-16,2.149351889819595,2.582873027757331,2.131221259487297,1.583592321894541,23
P4,cD4,0.437912156617876,0.4592346011401089,0.0052904389121313,2.100059206223764,2.4502112639222628e-17,2.008503866746718,2.574071545275721,2.100059206223764,1.5560721723713964,23
P4,cD5,0.358297616292314,0.3417602532293709,0.099726661221012,1.7361212774107864,2.901395399027059e-16,1.68239660977871,2.47917769440502,1.7361212774107864,1.3901449778754262,23
Fp1,cA5,0.707312198154065,0.8333071034275444,0.010925077018091,1.6679068753563615,9.706467216404478e-16,1.4714126540126902,2.5423606939779977,1.6679068753563615,1.398541910296904,24
Fp1,cD1,0.3477087630631915,0.283086154190086,0.0055798010392624,1.7645058854280071,1.4812985285035992e-15,1.9004483209077607,2.545128700935664,1.7645058854280071,1.428031536501576,24
Fp1,cD2,0.4857597450437423,0.4304388093845263,0.0005730022083625,2.0018296531087825,6.736310002295898e-16,2.089686321794733,2.566292642225388,2.0018296531087825,1.5396568493228069,24
Fp1,cD3,0.4727981159454869,0.5051175315760339,-0.0005812558260828,2.0877206803856025,8.665650812305713e-16,2.0836210080837487,2.5780547110880017,2.0877206803856025,1.573862600162638,24
Fp1,cD4,0.4598248560562321,0.4583689809706976,0.0015695051713421,2.1248402032275027,-4.014572575243194e-17,2.018244168714032,2.572220392068062,2.1248402032275027,1.5638209689115343,24
Fp1,cD5,0.4649362223739297,0.4013806021840341,0.0010858188975938,2.085683832722836,9.496576691970985e-16,1.8306760703082343,2.5704149452817404,2.085683832722836,1.5454763665544404,24
Fp2,cA5,0.5822155653529477,0.8946815186431539,0.0438780453740333,1.6138648108576974,-3.097792185312049e-16,1.4493308790155035,2.5668335792697525,1.6138648108576974,1.3942791791817382,24
Fp2,cD1,0.3291144492961299,0.2797603012815956,0.0052843353965061,1.6288731164193284,3.376866964413525e-15,1.7793940521367355,2.5418755648725373,1.6288731164193284,1.4112344515640824,24
Fp2,cD2,0.4401370483524571,0.4187242314663121,0.0044197862798515,1.834063588257248,1.7519411454479829e-15,1.9468658997497563,2.568778422674937,1.834063588257248,1.5298021747723118,24
Fp2,cD3,0.4576711109633984,0.4887880346816083,0.0005526282570576,1.9472270565967096,-5.4144046789597846e-17,2.0007443271719305,2.5795015708975844,1.9472270565967096,1.577368967309468,24
Fp2,cD4,0.4455214660309001,0.4541194691585121,-0.0009352944113995,2.129876219045576,-1.4081874020860898e-16,2.016045317401425,2.5769711363941394,2.129876219045576,1.5649687182707506,24
Fp2,cD5,0.4238639405057005,0.3978012362520201,0.0013831745494491,2.045079005529656,9.086510140782804e-16,1.8103610699187864,2.5702520551376744,2.045079005529656,1.5435528809263557,24
F3,cA5,0.6240761663837248,0.7173271760025429,0.0044104055924847,2.048462262491802,-6.2626883344367055e-16,1.64426645190097,2.573422000907255,2.048462262491802,1.52554837613583,24
F3,cD1,0.3446807227168839,0.2975219025053915,0.00549711747603,1.8037154646189548,1.7604013786109464e-15,1.933277210908991,2.5380777277596267,1.8037154646189548,1.4285718766120974,24
F3,cD2,0.4766402275888385,0.4451762620749065,-0.0003594080607101,2.0964241393515493,8.363762312916803e-16,2.1637919407258064,2.5700618505268804,2.096424139351549,1.5502440778353956,24
F3,cD3,0.475946290244547,0.4597896831924075,0.0032613234086467,2.1363293386239968,7.859723838492336e-16,2.1335372920319298,2.576965981319016,2.136329338623997,1.566815238701583,24
F3,cD4,0.4486415187545863,0.4444093385636716,0.0009966301195549,2.106627838996423,-1.1925778318010203e-16,2.016147905084016,2.573527118782266,2.106627838996423,1.5523893455291158,24
F3,cD5,0.4494058633382684,0.4357173192343119,0.0005067940914268,2.1063242260220507,8.10021448938316e-16,1.856798779979556,2.572749683121071,2.1063242260220507,1.5584525009298862,24
F4,cA5,0.5984450956161226,0.6913287785268019,0.0081056914963092,2.033856656523122,-5.064361872599367e-16,1.592181654459294,2.5843112414186367,2.033856656523122,1.554284287653004,24
F4,cD1,0.3417572434427676,0.3103161750523777,0.0051464340903542,1.8041392468116195,1.5554372479955697e-15,1.9289094468596897,2.5366711032171785,1.8041392468116195,1.4229630526305344,24
F4,cD2,0.465298945457484,0.4423217711973223,-0.0001788688428478,2.0832345016874743,-6.875599173781522e-16,2.1551073171290467,2.5716908374795766,2.0832345016874743,1.5525492153542362,24
F4,cD3,0.4516588616797735,0.437515170362504,0.0007417389840787,2.1273336150215627,6.596936996265719e-16,2.118061711811089,2.576121740853706,2.1273336150215627,1.5664490897509449,24
F4,cD4,0.4104574807304601,0.3898126371522406,-0.0003159320715704,2.0072230411384875,7.54694437375249e-17,1.9499922446238207,2.549097581230392,2.0072230411384875,1.504788632928277,24
F4,cD5,0.528347480527501,0.4762317566774937,0.0037578149275343,2.0788556156069413,8.13939958471108e-16,1.8359579527539616,2.566220496196118,2.0788556156069413,1.5616431836098543,24
C4,cA5,0.559348463090696,0.5868401084006546,0.0009300318631257,2.0689575134174,-5.356849232064048e-16,1.609942193624236,2.5807852043386794,2.0689575134174,1.5706117131610404,24
C4,cD1,0.3385805651504848,0.3080118249768023,0.0052637533708046,1.8548160508299696,-1.8682080349684882e-17,1.9780451034769948,2.540487175670875,1.8548160508299696,1.4405234166983347,24
C4,cD2,0.473430331774864,0.4679669330975006,-0.0001899025656958,2.1005083056894054,8.987901827599335e-16,2.165537080962827,2.5751087146964604,2.1005083056894054,1.5564486423787671,24
C4,cD3,0.4297804667157029,0.4338688559697211,-4.0349093350685725e-05,2.1177212881810665,6.461600343955285e-16,2.120857136173848,2.5750901975327345,2.1177212881810665,1.5619833825982008,24
C4,cD4,0.3634899850629082,0.3512804380753055,0.0003707827943742,2.00389263246492,7.247011570721956e-17,1.9494504440640807,2.560513616619891,2.00389263246492,1.5197415428495316,24
C4,cD5,0.3263407661141083,0.3522389011201604,-0.0002062710848723,1.990469308547924,2.547105492091364e-15,1.8050462423975928,2.574867702405296,1.990469308547924,1.553395315084376,24
PO3,cA5,0.5799773017679447,0.705165759199354,0.0054544188759542,2.0011560944933007,-3.2479628045318827e-16,1.583981984231694,2.578684652436863,2.0011560944933007,1.5460850829246944,24
PO3,cD1,0.2950370108637942,0.2421381898680291,0.0054725126786666,1.6981543053878254,-1.3102546265219494e-15,1.848461396622704,2.529233419421363,1.6981543053878254,1.3992701723657035,24
PO3,cD2,0.4651881959645238,0.4434835530044475,0.0030662449923424,2.069313677458475,-8.828822199567964e-16,2.148114607293045,2.5748165844610384,2.069313677458475,1.5541890637612072,24
PO3,cD3,0.4875569597109589,0.5001864368780001,-8.195819277350106e-06,2.152645042667119,9.77825003700923e-16,2.1440601203947898,2.580991329495781,2.152645042667119,1.579400275032956,24
PO3,cD4,0.402275118523832,0.3884652650904426,-0.0003687771883883,2.07102234194992,4.47606415131146e-17,1.9803911832143168,2.568955732107006,2.07102234194992,1.5457473352858018,24
PO3,cD5,0.4034818098254123,0.3732798108515638,0.0090722770957679,2.028046412076125,7.89612706283751e-16,1.832177846111783,2.555511379710712,2.028046412076125,1.5177754493191966,24
P4,cA5,0.6197327692102883,0.7280260716204968,0.0142960881198895,1.9995011759307584,-5.905410052082341e-16,1.61799416726919,2.56663498284297,1.9995011759307584,1.5156454544673363,24
P4,cD1,0.3192203676856142,0.2828018705981094,0.0049665537747465,1.8007011378355695,3.92387956922796e-15,1.930392848128621,2.542570997912797,1.8007011378355695,1.4268178445692716,24
P4,cD2,0.4619233946741261,0.4382916389028159,0.0027680743824349,2.0733501807848715,-1.6614158427977053e-15,2.144188953438092,2.5686286809357424,2.073350180784872,1.54450355930633,24
P4,cD3,0.4870982424226237,0.4458934566762632,0.0027647191827948,2.136218734583078,9.914744228852514e-16,2.140869092176416,2.574959292175709,2.136218734583078,1.57004496609265,24
P4,cD4,0.4361208296092905,0.4151225700841267,0.0028591589494182,2.097984218061957,-3.829526579833545e-17,1.9985667900952369,2.572818328656668,2.097984218061957,1.5435198645037842,24
P4,cD5,0.4151237532671032,0.3791415041836811,0.0110135345192226,2.0289154967407854,7.233963981357906e-16,1.8089449885526927,2.5659240853774774,2.0289154967407854,1.5203000345618332,24
Fp1,cA5,0.436573448091921,0.684687704833844,0.0113728232302905,1.66019701877476,-5.199210400643103e-16,1.5005375363830025,2.5435077793421983,1.66019701877476,1.4293182299310818,25
Fp1,cD1,0.340128421353108,0.2984123570988554,0.0051630280234598,1.8398926523962464,-4.068852673407416e-17,1.967415390301932,2.54709843737794,1.8398926523962464,1.4449235399262637,25
Fp1,cD2,0.4493143994182552,0.4609495836595904,0.000424460208777,2.102105786335945,7.172595538876086e-16,2.1740632794944936,2.574456817055505,2.102105786335945,1.5602690181805778,25
Fp1,cD3,0.4762584963143049,0.4861075771497853,0.0007417332042344,2.124450773911755,9.074914735131236e-16,2.12709020784425,2.56899522854265,2.124450773911755,1.5631862514608628,25
Fp1,cD4,0.4262680036564856,0.4232376315745089,-0.000554078997988,2.118829692626599,1.3263476127797042e-16,2.0066713727693344,2.5831775893231947,2.118829692626599,1.571597296129539,25
Fp1,cD5,0.4075837394129855,0.4374459803490106,0.0089343577831778,2.026335258272248,7.665381492000765e-16,1.8078151475175828,2.5822387146420085,2.026335258272248,1.5658088485059245,25
Fp2,cA5,0.5313916064078997,0.8431592683423795,0.0433241318683234,1.518201721805671,5.16740866184774e-16,1.4139076546113714,2.5406341387629925,1.518201721805671,1.3774758096415651,25
Fp2,cD1,0.3432037768710134,0.3114933222791913,0.0004949338508369,1.8212026003510096,-3.422208223399211e-15,1.96176727983136,2.543683534561976,1.8212026003510096,1.4449202406581905,25
Fp2,cD2,0.4525350458858199,0.4281593121085856,0.0003425309152308,2.0800905016039413,-8.702977188691304e-16,2.1549868516371973,2.573238838557094,2.0800905016039413,1.552333668791597,25
Fp2,cD3,0.5070224390257829,0.5029231342443478,0.0026549165899102,2.127557145619191,5.799563171923955e-16,2.1374594152916755,2.57546355492732,2.127557145619191,1.5710441818029937,25
Fp2,cD4,0.3989282516313899,0.4113710210923917,0.0033106023615054,2.1516887418175035,1.192552396955826e-16,2.0339882086604613,2.5823045504532987,2.1516887418175035,1.5760333612045052,25
Fp2,cD5,0.470296889904258,0.4882318460332078,0.0006153222286336,1.9983691683432363,9.643397953817194e-16,1.789295952411473,2.5820003350625,1.9983691683432363,1.5729524824774546,25
F3,cA5,0.3272776260666162,0.7836369658735682,0.0276160900409404,1.9983141078491808,-5.551106109808028e-16,1.608116952374682,2.55682313190288,1.9983141078491808,1.497717081213781,25
F3,cD1,0.3025414520461293,0.2938572518067636,0.0103044209780396,1.1747920261245055,0.0037610533971534,1.4255932865255154,2.534925618632129,1.1747920261245055,1.378720450043271,25
F3,cD2,0.4719669924951977,0.4924129724556345,0.0008362509987567,1.4780896637317575,-4.2772772717089415e-17,1.7610799619733046,2.578410773149021,1.4780896637317575,1.5737422903051907,25
F3,cD3,0.4804469593305936,0.5214820490605591,0.0035830931230023,1.8723024259375711,3.896801467136455e-15,1.985895171184341,2.571848171942844,1.872302425937572,1.580327691299802,25
F3,cD4,0.4039281200156076,0.4269596737831281,0.0035490382801402,2.1361907035347443,4.642102264425334e-17,2.028783885200788,2.584416405823065,2.1361907035347443,1.58134616470734,25
F3,cD5,0.3950255252280158,0.4497293069525328,0.0189997430599854,2.0149030205422647,-1.3272719852380802e-15,1.7950268828664893,2.579602797761258,2.0149030205422647,1.5734401848191095,25
F4,cA5,0.535761903537208,0.7981484476462128,0.0435545849308584,1.552255100316669,1.890377314496306e-15,1.4228984627457946,2.48980729395832,1.552255100316669,1.3293761002520552,25
F4,cD1,0.3501157259720484,0.322062771818114,0.0040169889276674,1.8621780580239096,1.3942554031524774e-15,1.9872036094870005,2.546119915061431,1.8621780580239096,1.4557625637642604,25
F4,cD2,0.4319664495779852,0.4337551313932114,0.0003091812133785,2.1022530140912594,-1.859687483172458e-15,2.170707837614458,2.572420590183554,2.1022530140912594,1.558983501761095,25
F4,cD3,0.450313421333387,0.4537609353391467,0.002575345472856,2.080710170237379,-1.6777064773779688e-15,2.097124979280407,2.558312921718808,2.080710170237379,1.5344294523484925,25
F4,cD4,0.4244306264594824,0.4502676529179777,0.0012467413237599,2.085340971327221,1.3164393239751483e-16,2.0084925173773005,2.5826476688071693,2.085340971327221,1.5740395091849535,25
F4,cD5,0.4646291414379176,0.5131274645333598,-0.0001920353282584,2.070536500107182,8.564753379635049e-16,1.8292717517144137,2.5798656266871047,2.070536500107182,1.576237240728227,25
C3,cA5,0.6707031086016713,0.873334113104517,0.0184706238669102,1.956091462822852,-3.0181854020269313e-16,1.6017659427208546,2.558496044789595,1.956091462822852,1.4821448139714288,25
C3,cD1,0.2699220560833725,0.2786831839118691,0.0108646979698773,1.251628493502695,9.525551719910509e-05,1.5828780470474817,2.5223593555699875,1.251628493502695,1.3708607545195632,25
C3,cD2,0.4675031270616206,0.4696926761196864,0.0010631445682408,1.747145055498111,-1.1321593903328028e-15,2.0203046951640458,2.574137005110322,1.747145055498111,1.568648633563981,25
C3,cD3,0.538461269855573,0.5306918923264967,0.0009714010990028,2.118682768437834,1.0049719591639471e-15,2.130706049742228,2.580520937612272,2.118682768437833,1.5833596776959649,25
C3,cD4,0.4330737640834048,0.4763128426142528,0.0001365950613312,2.118272052748592,6.96561746803331e-18,2.0143953694718046,2.583588238075902,2.118272052748592,1.579288148905197,25
C3,cD5,0.4231274812278854,0.5044748793135803,0.0022019299593838,2.117202335135239,1.2183844526071345e-15,1.8428643361929176,2.579052740399053,2.117202335135239,1.5829506998328935,25
C4,cA5,0.5684438609270469,0.6872551088498967,0.018589884370238,1.979468483845116,-5.049809473821302e-16,1.6078303892509045,2.562088752837645,1.979468483845116,1.5101840754215772,25
C4,cD1,0.347370486916336,0.3131650844141648,0.0051968834616917,1.868496089142962,0.0001825084747304,1.9984413311606608,2.54595723617675,1.8684960891429625,1.455269334204925,25
C4,cD2,0.4393538360594548,0.4448603929948669,0.0023485703901812,2.127785378578986,-8.262041488010314e-16,2.191125232790505,2.574640408105322,2.127785378578986,1.560055499189561,25
C4,cD3,0.4203656376359891,0.4202087080083659,0.0005670836477565,2.0864692992064824,2.9267025510032543e-15,2.091529512264061,2.5588407549997862,2.0864692992064824,1.5354987791343797,25
C4,cD4,0.3801041860167139,0.3721228024651042,0.0037134430625218,2.046525475716618,1.0014286863009078e-16,1.9828556852694128,2.576629149352423,2.046525475716618,1.550861256651996,25
C4,cD5,0.4889729931518775,0.5157066491954531,0.0139871402811197,2.06117350272378,7.576256238541806e-16,1.827224758108121,2.5828092585643723,2.06117350272378,1.5814844525922591,25
PO3,cA5,0.3674524155999245,0.6434991712959083,0.0194784374027463,1.939150103997594,1.6080139404381173e-15,1.5839920683194109,2.567444753188059,1.939150103997594,1.511891948098694,25
PO3,cD1,0.3420464806724234,0.304951352824736,0.0106980695584427,1.7867902534318092,1.43223047481556e-15,1.941755908250476,2.5397155717688022,1.786790253431809,1.4419931076039605,25
PO3,cD2,0.4529153356272301,0.456811136488874,0.0001358379017222,2.0876093899964383,1.3010063769082733e-15,2.164648045412064,2.574891931657087,2.0876093899964383,1.5611769042639945,25
PO3,cD3,0.5099466864133813,0.5001437888623012,0.0012427358916309,2.1288441914521985,-1.0546831026766436e-15,2.125175302952428,2.5764600319788733,2.128844191452199,1.570279939870834,25
PO3,cD4,0.4221583173791771,0.4191059894536529,0.0031030568209562,2.105684696276513,-2.214808457713261e-17,2.0083719130618007,2.5815259945193256,2.105684696276513,1.5661506015400604,25
PO3,cD5,0.4380370559546099,0.4524423551201345,0.013546146398359,1.9902414659771008,6.700298407648405e-16,1.7712216761275714,2.5818099036409103,1.9902414659771008,1.5656075238881355,25
P4,cA5,0.4663840306627308,0.8026643125753915,0.0446148137710957,1.835803506471352,-4.886219748462766e-16,1.545932860222134,2.5506364682511493,1.835803506471352,1.453136299909002,25
P4,cD1,0.3659708247885936,0.3356649511875066,0.001205721768466,1.8650063302388733,9.649144792038983e-17,1.9947678566116247,2.5472343863057803,1.8650063302388733,1.4539305998903462,25
P4,cD2,0.4580136680764962,0.4748821811618007,0.0032031505138835,2.1189997212547835,1.6317944487098458e-15,2.1913108346139847,2.575020342143038,2.1189997212547835,1.5660049002824143,25
P4,cD3,0.4922752117947179,0.4581432105065989,0.0017859141031899,2.097068805644468,7.932222831977446e-16,2.1055185821602382,2.56828488884262,2.097068805644468,1.550853305272701,25
P4,cD4,0.4094578053793065,0.4175880978241385,0.0014966849124787,2.0836195906844885,-6.582719928882612e-17,2.0009770955514563,2.580886642702769,2.0836195906844885,1.5629997428510705,25
P4,cD5,0.4559306256785368,0.4638189689880419,0.0014624682339753,1.941195349450977,9.266820631532888e-16,1.7528601908142312,2.58293792857787,1.941195349450977,1.56768972875709,25
Fp1,cA5,0.5718937627636784,0.9024828773850488,0.0091862647168429,1.1698634299589363,-8.946788829810048e-16,1.2179133222911198,2.551536668768935,1.1698634299589363,1.3409856245260643,26
Fp1,cD1,0.3426621029816502,0.2859876017119536,0.0047770326787774,1.6714807753952887,4.421612371968191e-15,1.845554768520655,2.542296354436055,1.6714807753952887,1.4236705580001614,26
Fp1,cD2,0.4356573907775887,0.4435494649553783,-0.0005519577951147,1.91556584539086,2.490058341648368e-15,2.05535322106234,2.5762640446248035,1.91556584539086,1.5557949787374643,26
